,0
2025-03-25,1.2827917957698307
2025-03-26,1.280995324499044
2025-03-27,1.281201085998112
2025-03-28,1.2766786140745805
2025-04-01,1.2722035495696093
2025-04-02,1.275646603236996
2025-04-03,1.2495171305985648
2025-04-07,1.1759677242346167
2025-04-08,1.180702899318316
2025-04-09,1.1990623214506835
2025-04-11,1.232652707896174
2025-04-15,1.2507261945014023
2025-04-16,1.2562966479956152
2025-04-17,1.2624947495247572
2025-04-22,1.274790762932185
2025-04-23,1.2739202690366511
2025-04-24,1.278294795548428
2025-04-25,1.2790161372843858
2025-04-28,1.280069074282188
2025-04-30,1.2738297107559093
2025-05-07,1.2840023217242424
2025-05-08,1.2824511707897364
2025-05-09,1.284447819827694
2025-05-12,1.2898122900482976
2025-05-13,1.292515076981161
2025-05-14,1.2906380436989422
2025-05-15,1.29331542917401
2025-05-16,1.2929382616064553
2025-05-19,1.297512744853488
2025-05-20,1.3028424456014078
2025-05-21,1.3041093934746177
2025-05-22,1.3005398971351982
2025-05-23,1.30254199616686
2025-05-27,1.3079352376142601
2025-05-28,1.3021212533469706
2025-05-29,1.3026582248744447
2025-05-30,1.3030890191716895
2025-06-03,1.3180187476313403
2025-06-04,1.3193736427997649
2025-06-05,1.32541479706032
2025-06-06,1.3284245697909896
2025-06-09,1.3320187134071695
2025-06-10,1.3312113335703213
2025-06-11,1.3325517190951428
2025-06-12,1.3351170102213692
2025-06-13,1.338062558086962
2025-06-16,1.3393704690833859
2025-06-17,1.3400089898017493
2025-06-18,1.3386109420389891
2025-06-20,1.3336822014819076
2025-06-23,1.3283512737577425
2025-06-24,1.3291653305797448
2025-06-25,1.3340480855743078
2025-06-26,1.3440394962313842
2025-06-27,1.3467174065873373
2025-06-30,1.3466504417968397
2025-07-01,1.3497702787448929
2025-07-02,1.3563486267315459
2025-07-03,1.3566650926804404
2025-07-07,1.3532491717734578
2025-07-08,1.3643308240385728
2025-07-09,1.3640388834189703
2025-07-10,1.3674249068936832
2025-07-11,1.3720024937500384
2025-07-14,1.3679801270282952
2025-07-15,1.3619552703185476
2025-07-16,1.360570424995167
2025-07-17,1.3659239002573114
2025-07-18,1.3664904726735416
2025-07-22,1.376282432555984
2025-07-23,1.3842911444636203
2025-07-24,1.3857957277468458
2025-07-25,1.3786254913767784
2025-07-28,1.3711166071635252
2025-07-29,1.37348569455466
2025-07-30,1.370456343584926
2025-07-31,1.342700768753574
2025-08-01,1.3355899717184216
2025-08-04,1.3457486724593917
2025-08-05,1.3465743357290623
2025-08-06,1.3484588813488714
2025-08-07,1.352424356759821
2025-08-08,1.357652489770145
2025-08-12,1.3565936642828067
2025-08-13,1.3625080792070094
2025-08-14,1.3629578519746715
2025-08-18,1.3651093655883326
2025-08-19,1.3602441151363518
2025-08-20,1.3639626621301006
2025-08-21,1.364327189564988
2025-08-22,1.3707235220833394
2025-08-26,1.3665739703417628
2025-08-28,1.371738778032471
2025-08-29,1.3747591079001502
2025-09-02,1.378367355916254
2025-09-03,1.376345532144153
2025-09-04,1.3752299529683412
2025-09-05,1.3752573361073008
2025-09-08,1.3825229464641535
2025-09-09,1.3837288386542412
2025-09-10,1.3858559633119625
2025-09-11,1.3928008946011363
2025-09-12,1.3969657984775663
2025-09-16,1.4008112614083446
2025-09-17,1.399565819785125
2025-09-18,1.398554761411764
2025-09-19,1.3974868040461108
2025-09-22,1.4017093664753462
2025-09-24,1.4088312407210657
2025-09-25,1.4055413436257158
2025-09-26,1.4097123336062016
2025-09-29,1.413831480458706
2025-09-30,1.414959204339496
2025-10-09,1.4336668089625335
2025-10-10,1.4181682713799344
2025-10-14,1.4304448225321247
2025-10-15,1.4374779515517881
2025-10-16,1.4474744271213933
2025-10-17,1.4355273015091594
2025-10-20,1.4486417494922936
2025-10-21,1.4371303806520817
2025-10-23,1.4469560003374178
2025-10-24,1.4494090301595268
